,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
583,J48AaUH5FMO68MSS-H6cdQ,ptown-birrias-pacifica,Ptown Birrias,https://s3-media2.fl.yelpcdn.com/bphoto/VF79d-OAHMNn91TI-bS_aw/o.jpg,False,https://www.yelp.com/biz/ptown-birrias-pacifica?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.0,[],,+16502395102,(650) 239-5102,17723.55651943175,37.60546265220782,-122.48103583520547,,,,Pacifica,94044,US,CA,"['Pacifica, CA 94044']"
584,cEzXkqlAh6X-nNfBdOolng,caffe-centro-san-francisco,Caffe Centro,https://s3-media3.fl.yelpcdn.com/bphoto/uqUdHcIWkLfh3icVrTfgww/o.jpg,False,https://www.yelp.com/biz/caffe-centro-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,405,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",$,+14158821500,(415) 882-1500,4372.240437644946,37.781731,-122.394258,102 S Park St,,,San Francisco,94107,US,CA,"['102 S Park St', 'San Francisco, CA 94107']"
585,pgPxVAuijQ5Zwq5QKzWifA,abv-san-francisco-2,ABV,https://s3-media4.fl.yelpcdn.com/bphoto/sSAcBTLcg2FictZpSnoXww/o.jpg,False,https://www.yelp.com/biz/abv-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,622,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,[],$$,+14152941871,(415) 294-1871,1219.498478448429,37.7650569,-122.4236097,3174 16th St,,,San Francisco,94103,US,CA,"['3174 16th St', 'San Francisco, CA 94103']"
586,gxb1-SxUSEIskQg-nNcO-A,the-american-grilled-cheese-kitchen-san-francisco-7,The American Grilled Cheese Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/yK11qtes5O_GXgIvt6UNzg/o.jpg,False,https://www.yelp.com/biz/the-american-grilled-cheese-kitchen-san-francisco-7?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1528,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['delivery', 'pickup']",$$,+14152430107,(415) 243-0107,4505.146506667982,37.782229,-122.392869,1 S Park St,Apt 103A,,San Francisco,94107,US,CA,"['1 S Park St', 'Apt 103A', 'San Francisco, CA 94107']"
587,uCtI_VzK-snfYg5mKQRWgQ,tacos-mi-rancho-oakland,Tacos Mi Rancho,https://s3-media1.fl.yelpcdn.com/bphoto/jRoThXeFuHt4fwJWrfh7Ow/o.jpg,False,https://www.yelp.com/biz/tacos-mi-rancho-oakland?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,943,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.0,['delivery'],$$,+15103951403,(510) 395-1403,16371.18051069621,37.7989501953125,-122.256484985352,1434 1st Ave,,,Oakland,94606,US,CA,"['1434 1st Ave', 'Oakland, CA 94606']"
588,OdO-B4spWQQMgu58-WbozA,big-joes-san-francisco,Big Joe's,https://s3-media2.fl.yelpcdn.com/bphoto/Vnsdhf-IuV8nY2THn6tTJw/o.jpg,False,https://www.yelp.com/biz/big-joes-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,531,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",$$,+14153332878,(415) 333-2878,3549.243333856429,37.73123,-122.45159,717 Monterey Blvd,,,San Francisco,94127,US,CA,"['717 Monterey Blvd', 'San Francisco, CA 94127']"
589,BIKlPjJIN8fbNOkDQpkvZQ,all-good-pizza-san-francisco,All Good Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/uE4GvXEXV5ovYVxexFHJdQ/o.jpg,False,https://www.yelp.com/biz/all-good-pizza-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,246,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"['delivery', 'pickup']",$$,+14159339384,(415) 933-9384,4770.884646687792,37.7390445,-122.3897508,1605 Jerrold Ave,,,San Francisco,94124,US,CA,"['1605 Jerrold Ave', 'San Francisco, CA 94124']"
590,9SsgoIxiQ7PHOfuG9P8QjQ,the-lunchpad-san-francisco,The Lunchpad,https://s3-media2.fl.yelpcdn.com/bphoto/ZBbWQGt58aDiEbb-f3A8EA/o.jpg,False,https://www.yelp.com/biz/the-lunchpad-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,296,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['pickup', 'delivery']",$$,+14155226647,(415) 522-6647,1946.8776745906757,37.77631,-122.42592,581 Hayes St,,,San Francisco,94102,US,CA,"['581 Hayes St', 'San Francisco, CA 94102']"
591,-Q-iG5JGTTwfuifDMbXNAQ,moonlight-cafe-san-francisco,Moonlight Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/aaS8ygMmW0sqWkx18ZOY9A/o.jpg,False,https://www.yelp.com/biz/moonlight-cafe-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,263,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,[],$$,+14156476448,(415) 647-6448,3077.542372034694,37.73876,-122.4153,634 Cortland Ave,,,San Francisco,94110,US,CA,"['634 Cortland Ave', 'San Francisco, CA 94110']"
592,x-iEsXnuj_ATLRc1Wa1LPg,macho-tacos-san-francisco,Macho Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/dFDVjK3CQ-zI3heF0UhvJA/o.jpg,False,https://www.yelp.com/biz/macho-tacos-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,7,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,"['delivery', 'pickup']",,+14156700428,(415) 670-0428,3833.6203817869005,37.750541,-122.395028,1760 Cesar Chavez St,Ste L,,San Francisco,94124,US,CA,"['1760 Cesar Chavez St', 'Ste L', 'San Francisco, CA 94124']"
593,snDFfHqX65-fokR5BdnMsw,tunnel-top-san-francisco,Tunnel Top,https://s3-media4.fl.yelpcdn.com/bphoto/fbAHqMfALUHsyQG3gTYQ5w/o.jpg,False,https://www.yelp.com/biz/tunnel-top-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,811,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],$$,+14152356587,(415) 235-6587,4152.597897188298,37.790209,-122.4071672,601 Bush St,,,San Francisco,94108,US,CA,"['601 Bush St', 'San Francisco, CA 94108']"
594,P1XZeSdImfB6Pqqt4JHhcQ,los-compadres-taco-truck-san-francisco-2,Los Compadres Taco Truck,https://s3-media3.fl.yelpcdn.com/bphoto/1JU7-yi9GGOl_Yv85coGag/o.jpg,False,https://www.yelp.com/biz/los-compadres-taco-truck-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,268,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.0,[],$,,,5037.63331789911,37.7886352539062,-122.393890380859,,,,San Francisco,94105,US,CA,"['San Francisco, CA 94105']"
595,I198k7wIkK0Xr4r0jco0Og,frisco-fried-san-francisco,Frisco Fried,https://s3-media2.fl.yelpcdn.com/bphoto/8VFj__ut-C2k8mQrZcptJw/o.jpg,False,https://www.yelp.com/biz/frisco-fried-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,460,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'southern', 'title': 'Southern'}]",4.0,"['pickup', 'delivery']",$$,+14158221517,(415) 822-1517,5106.901342938982,37.73116,-122.39235,5176 3rd St,,,San Francisco,94124,US,CA,"['5176 3rd St', 'San Francisco, CA 94124']"
596,Q_Bwmgj-Rekx6xItVkyPTw,taqueria-la-iguana-azul-daly-city-daly-city,Taqueria La Iguana Azul - Daly City,https://s3-media3.fl.yelpcdn.com/bphoto/R7Xbs-VxYHNhpY1K04c57w/o.jpg,False,https://www.yelp.com/biz/taqueria-la-iguana-azul-daly-city-daly-city?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,13,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"['delivery', 'pickup']",,+14153477554,(415) 347-7554,7400.818519142084,37.697667714013924,-122.46271493558183,6889 Mission St,,,Daly City,94014,US,CA,"['6889 Mission St', 'Daly City, CA 94014']"
597,8bJr4G9QtbJ_tmEbVX6X4A,international-smoke-san-francisco-san-francisco-2,International Smoke San Francisco,https://s3-media3.fl.yelpcdn.com/bphoto/3v-aWk1zzSCEyFRrlV6gJw/o.jpg,False,https://www.yelp.com/biz/international-smoke-san-francisco-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1472,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",$$$,+14156602656,(415) 660-2656,4880.530607091741,37.7909012077997,-122.395915071095,301 Mission St,,,San Francisco,94105,US,CA,"['301 Mission St', 'San Francisco, CA 94105']"
598,FhPbn34bMq1dw9YcNWYWAg,gateway-kitchen-daly-city,Gateway Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/hqvtJajnN7RcDMoFucOPAw/o.jpg,False,https://www.yelp.com/biz/gateway-kitchen-daly-city?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,346,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,['pickup'],$,+14152398371,(415) 239-8371,6301.735945709498,37.7068693,-122.4579278,6165 Mission St,,,Daly City,94014,US,CA,"['6165 Mission St', 'Daly City, CA 94014']"
599,XdcBbpBw5wVguWjdG0QChA,comal-next-door-oakland,Comal Next Door,https://s3-media2.fl.yelpcdn.com/bphoto/san-g2KvyU7ouKoy4pfNAA/o.jpg,False,https://www.yelp.com/biz/comal-next-door-oakland?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,75,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,[],,+15104226625,(510) 422-6625,17202.23597012923,37.80902,-122.25074,550 Grand Ave,,,Oakland,94610,US,CA,"['550 Grand Ave', 'Oakland, CA 94610']"
600,8skVQNkVBv90iiPtFeSpzw,zero-zero-san-francisco,Zero Zero,https://s3-media2.fl.yelpcdn.com/bphoto/3NWFaTXsoZhEKZuzcNteXw/o.jpg,False,https://www.yelp.com/biz/zero-zero-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,3325,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['pickup'],$$,+14153488800,(415) 348-8800,3800.206476277323,37.78163,-122.40204,826 Folsom St,,,San Francisco,94107,US,CA,"['826 Folsom St', 'San Francisco, CA 94107']"
601,wNcShx5YTSMvOxt6G0iA9w,the-sycamore-san-francisco,The Sycamore,https://s3-media4.fl.yelpcdn.com/bphoto/gFbv8VEmumtYc8mwjnV9tA/o.jpg,False,https://www.yelp.com/biz/the-sycamore-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,758,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup']",$$,+14152527704,(415) 252-7704,1484.3377850462377,37.76278,-122.41973,2140 Mission St,,,San Francisco,94110,US,CA,"['2140 Mission St', 'San Francisco, CA 94110']"
602,yQxW5sK7n7T5JDoPBY2QCQ,fior-d-italia-san-francisco-4,Fior d'Italia,https://s3-media4.fl.yelpcdn.com/bphoto/k1LkjWhY8yDPIj9x07Ezbw/o.jpg,False,https://www.yelp.com/biz/fior-d-italia-san-francisco-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,598,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['restaurant_reservation', 'pickup']",$$,+14159861886,(415) 986-1886,5227.479415765903,37.80427,-122.4136,2237 Mason St,,,San Francisco,94133,US,CA,"['2237 Mason St', 'San Francisco, CA 94133']"
603,MgQPLInlgk_vw_sfZr5wSw,the-page-san-francisco,The Page,https://s3-media4.fl.yelpcdn.com/bphoto/WQRlLXvaUej-0ASvZYyKUA/o.jpg,False,https://www.yelp.com/biz/the-page-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,490,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]",3.5,[],$,+14152556101,(415) 255-6101,1272.0751444436705,37.772333,-122.436933,298 Divisadero St,,,San Francisco,94117,US,CA,"['298 Divisadero St', 'San Francisco, CA 94117']"
604,aQuwkkUS_S52ga0PxiOIag,atlas-cafe-san-francisco,Atlas Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/jsQMgMXw48s-yCZwe6uasw/o.jpg,False,https://www.yelp.com/biz/atlas-cafe-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,813,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"['delivery', 'pickup']",$$,+14156481047,(415) 648-1047,2207.9684106763025,37.758938,-122.411428,3049 20th St,,,San Francisco,94110,US,CA,"['3049 20th St', 'San Francisco, CA 94110']"
605,4nLK0z_A4Cyd3C28HCkwlg,platano-berkeley-2,Platano,https://s3-media3.fl.yelpcdn.com/bphoto/ws4mqhL4_uDrHRIZr9tmKw/o.jpg,False,https://www.yelp.com/biz/platano-berkeley-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1040,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",4.0,"['delivery', 'pickup']",$$,+15107040325,(510) 704-0325,19144.15945252516,37.87164,-122.26961,2042 University Ave,,,Berkeley,94704,US,CA,"['2042 University Ave', 'Berkeley, CA 94704']"
606,fGj7q3Qro-Efk7t-IVnpXQ,woodhouse-fish-san-francisco,Woodhouse Fish,https://s3-media4.fl.yelpcdn.com/bphoto/QYp1umc_-tX22o7vk4Gv_g/o.jpg,False,https://www.yelp.com/biz/woodhouse-fish-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1722,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$$,+14154372722,(415) 437-2722,1029.8261039633505,37.7676615910331,-122.42844209075,2073 Market St,,,San Francisco,94114,US,CA,"['2073 Market St', 'San Francisco, CA 94114']"
607,imuT3pLHVFscv_z74lGYDQ,marina-deli-and-liquor-san-francisco,Marina Deli & Liquor,https://s3-media2.fl.yelpcdn.com/bphoto/VRHB0ZO6lAKDmb34XJeipQ/o.jpg,False,https://www.yelp.com/biz/marina-deli-and-liquor-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,285,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['delivery', 'pickup']",$,+14153467800,(415) 346-7800,4377.231110047934,37.8001671284437,-122.441009581089,2299 Chestnut St,,,San Francisco,94123,US,CA,"['2299 Chestnut St', 'San Francisco, CA 94123']"
608,9GDwCGORwtpgiQJs3K72JA,b44-catalan-bistro-san-francisco,B44 Catalan Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/umb9cjQ-9uiqGTtIcA5UNA/o.jpg,False,https://www.yelp.com/biz/b44-catalan-bistro-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1057,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'catalan', 'title': 'Catalan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"['delivery', 'pickup']",$$,+14159866287,(415) 986-6287,4444.592095691621,37.79131,-122.40363,44 Belden Pl,,,San Francisco,94104,US,CA,"['44 Belden Pl', 'San Francisco, CA 94104']"
609,z58wt_49sPMdG5EyI8yonA,taqueria-michoacan-san-francisco,Taqueria Michoacan,https://s3-media3.fl.yelpcdn.com/bphoto/vg2k5hINHKk7CjNBpsBJTg/o.jpg,False,https://www.yelp.com/biz/taqueria-michoacan-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,[],,,,3355.864774576305,37.7430959,-122.4053719,300 Bayshore Blvd,,,San Francisco,94124,US,CA,"['300 Bayshore Blvd', 'San Francisco, CA 94124']"
610,SgG9HSaP7QCQ1j8eIH152A,mexicana-berkeley,Mexicana,https://s3-media1.fl.yelpcdn.com/bphoto/VsNevPwRdOTcs9PuaD8Ukg/o.jpg,False,https://www.yelp.com/biz/mexicana-berkeley?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,10,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],,+15106292040,(510) 629-2040,19789.403675808277,37.87985128757935,-122.2688664,1511 Shattuck Ave,,,Berkeley,94709,US,CA,"['1511 Shattuck Ave', 'Berkeley, CA 94709']"
611,jGkT_zvznKwDB5UTPBNAvA,foghorn-taproom-san-francisco,Foghorn Taproom,https://s3-media1.fl.yelpcdn.com/bphoto/TD695sMlHiafoOfZesq9VQ/o.jpg,False,https://www.yelp.com/biz/foghorn-taproom-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,118,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"['delivery', 'pickup']",$$,+16282801792,(628) 280-1792,3028.1216211479796,37.77745,-122.46374,450 Balboa St,,,San Francisco,94118,US,CA,"['450 Balboa St', 'San Francisco, CA 94118']"
612,96N7ldbRRNJE5y8P9DsMZQ,r-bar-san-francisco,R Bar,https://s3-media3.fl.yelpcdn.com/bphoto/F7Ns_FWp3TDlIKChlnpphg/o.jpg,False,https://www.yelp.com/biz/r-bar-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,372,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,['delivery'],$,+14155677441,(415) 567-7441,3351.269462988872,37.78805,-122.41986,1176 Sutter St,,,San Francisco,94109,US,CA,"['1176 Sutter St', 'San Francisco, CA 94109']"
613,eyb8vByGqPjcbh7d-qFckA,mothership-san-francisco,Mothership,https://s3-media2.fl.yelpcdn.com/bphoto/MPiJkcyOyF3XwLxzCo05-g/o.jpg,False,https://www.yelp.com/biz/mothership-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,5,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,[],,,,2161.8637699830147,37.74695,-122.4194,3152 Mission St,,,San Francisco,94110,US,CA,"['3152 Mission St', 'San Francisco, CA 94110']"
614,__I9HmtBMV4dDkEgT22V4g,little-star-pizza-divisadero-san-francisco-2,Little Star Pizza - Divisadero ,https://s3-media4.fl.yelpcdn.com/bphoto/ItjzBdECIqvNSoAS_06Z-w/o.jpg,False,https://www.yelp.com/biz/little-star-pizza-divisadero-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2952,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,['delivery'],$$,+14154411118,(415) 441-1118,1855.1637883138924,37.77753,-122.43798,846 Divisadero St,,,San Francisco,94117,US,CA,"['846 Divisadero St', 'San Francisco, CA 94117']"
615,y8mGQTwmFaSu3d7dAywOHA,teeth-san-francisco,Teeth,https://s3-media2.fl.yelpcdn.com/bphoto/1BTRbMuEV9Yhy-4nTsD_YA/o.jpg,False,https://www.yelp.com/biz/teeth-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1050,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"['delivery', 'pickup']",$$,+14152852380,(415) 285-2380,1537.4031092274556,37.759859,-122.419008,2323 Mission St,,,San Francisco,94110,US,CA,"['2323 Mission St', 'San Francisco, CA 94110']"
616,0bOTdcDSINp0no-key6qaw,belmar-la-gallinita-meat-market-san-francisco,Belmar - La Gallinita Meat Market,https://s3-media1.fl.yelpcdn.com/bphoto/5lc1kg7buSfe2Yi01gr1FQ/o.jpg,False,https://www.yelp.com/biz/belmar-la-gallinita-meat-market-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,83,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,['pickup'],$,+14158264600,(415) 826-4600,2367.253735041272,37.7526142448187,-122.4116615206,2989 24th St,,,San Francisco,94110,US,CA,"['2989 24th St', 'San Francisco, CA 94110']"
617,OFjKTdryEBmF4s_cPwk7Rg,las-cabañas-mexican-grill-and-taqueria-berkeley,Las Cabañas Mexican Grill & Taqueria,https://s3-media4.fl.yelpcdn.com/bphoto/VpXptDE4ziN1wQxWfIdVKQ/o.jpg,False,https://www.yelp.com/biz/las-caba%C3%B1as-mexican-grill-and-taqueria-berkeley?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,143,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['delivery', 'pickup']",$$,+15108332507,(510) 833-2507,18975.55312447261,37.87272,-122.27341,1916 Martin Luther King Jr Way,Berkeley Plaza,,Berkeley,94704,US,CA,"['1916 Martin Luther King Jr Way', 'Berkeley Plaza', 'Berkeley, CA 94704']"
618,LkKjTQOZECM8vqaD3kSDoA,rt-rotisserie-san-francisco,RT Rotisserie,https://s3-media1.fl.yelpcdn.com/bphoto/w_65qUp3BORbHdwVbF3eMg/o.jpg,False,https://www.yelp.com/biz/rt-rotisserie-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,491,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,[],$$,,,2074.6664260840125,37.7750432,-122.4211143,101 Oak St,,,San Francisco,94102,US,CA,"['101 Oak St', 'San Francisco, CA 94102']"
